id,title,content.descriptiveNonRepeating.record_link,content.descriptiveNonRepeating.title.content,content.descriptiveNonRepeating.data_source,content.indexedStructured.date,content.indexedStructured.object_type,content.indexedStructured.name,content.indexedStructured.topic,content.indexedStructured.language,content.indexedStructured.place,content.freetext.date,content.indexedStructured.culture,content.indexedStructured.online_media_rights,content.indexedStructured.online_media_type,content.freetext.culture,content.freetext.publisher
ld1-1646149545906-1646150277826-0,Badenya [sound recording] : Manden jaliya in New York City,https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!745725~!0#focus,Badenya [sound recording] : Manden jaliya in New York City,Smithsonian Libraries,['2000s'],"['Music', 'Sound recordings']","['Cissoko, Keba Bobo', 'Suso, Salieu', 'Badenya (Program)', 'Sissoko, Adjaratou', 'Bailo, Bah', 'Sylla, Abou', 'Dioubate, Famoro', 'Smithsonian/Folkways Recordings', 'Diabaté, Abdoulaye']","['Vocal music', 'Instrumental music', 'Music']","['English language', 'Mandingo language', 'Bambara language']","['New York', 'Guinea-Bissau', 'Mali', 'Guinea', 'Gambia', 'New York (State)', 'Africa, West']","[{'label': 'Date', 'content': '2002'}, {'label': 'Date', 'content': 'P2002'}]",['Mandingo (African people)'],,,,
ld1-1646149545906-1646150066957-2,"The visual arts of Africa : gender, power, and life cycle rituals / Judith Perani ; Fred T. Smith",https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!532438~!0#focus,"The visual arts of Africa : gender, power, and life cycle rituals / Judith Perani ; Fred T. Smith",Smithsonian Libraries,['1990s'],['Books'],"['Perani, Judith', 'Tradition', 'Smith, Fred. T']","['Art, African', 'Art', 'Art ethnique', 'Kunst', 'Volkskunst', 'Ethnic art', 'Art noir']",['English language'],"['Africa, Sub-Saharan', 'Afrique noire', 'Afrique noir', 'Sub-Saharan Africa', 'Afrika', 'Subsaharisches Afrika']","[{'label': 'Date', 'content': '1998'}]",['Blacks'],,,,
ld1-1643398738600-1643398750561-0,"Flyer announcing ""free the Saso 9"" protest",https://nmaahc.si.edu/object/nmaahc_2015.97.27.3,"Flyer announcing ""free the Saso 9"" protest",National Museum of African American History and Culture,['1970s'],['Fliers (printed matter)'],"['Pan African Students Organization in the Americas', 'Youth Against War & Fascism', 'South African Student Organisation']","['Activism', 'Anti-apartheid movements', 'Pan Africanism', 'Black power', 'Decolonization', 'U.S. History, 1969-2001', 'International affairs']",,"['New York City', 'Angola', 'United States', 'North and Central America', 'Namibia', 'Africa', 'South Africa', 'Zimbabwe', 'Central Africa']","[{'label': 'Date', 'content': '1976'}]",['African Americans'],['No Known Copyright Restrictions'],['Images'],,
ld1-1646149545906-1646150165733-0,Visionäre Afrikas : der Kontinent in ungewöhnlichen Porträts / herausgegeben von M. Moustapha Diallo,https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!1046410~!0#focus,Visionäre Afrikas : der Kontinent in ungewöhnlichen Porträts / herausgegeben von M. Moustapha Diallo,Smithsonian Libraries,['2010s'],['Biographies'],"['Diallo, M. Moustapha']","['Intellectual life', 'Celebrities', 'Black people']",['German language'],"['Africa, Sub-Saharan']","[{'label': 'Date', 'content': '2014'}]",,,,,
ld1-1646149545906-1646150401213-0,Angola: Victory is Certain [sound recording],,Angola: Victory is Certain [sound recording],Ralph Rinzler Folklife Archives and Collections,['1970s'],"['Archival materials', 'Phonograph records']","[{'type': 'personal_main', 'content': 'Clyne, Ronald'}, {'type': 'corporate_subj', 'content': 'Movimento Popular de Libertação de Angola'}]","['Protests', 'Music', 'Politics']",,['Angola'],"[{'label': 'Date', 'content': '1970'}]",['Angolans'],,['Images'],"[{'label': 'Culture', 'content': 'Angolans'}]",
ld1-1646149545906-1646149574972-1,Music Tradition of Malawi: Tradition Musicale du Malawi [sound recording],,Music Tradition of Malawi: Tradition Musicale du Malawi [sound recording],Ralph Rinzler Folklife Archives and Collections,,"['Archival materials', 'Music', 'Sound recordings']",,"['Xylophone', 'Musical instruments', 'Nyakatangale (Musical bow)', 'Scarification (Body marking)', 'Ulimba', 'Music', 'Dance', 'Nkhwendo', 'Bangwe', 'Musical bow']","['Nguni languages', 'Chewa dialect']","['Zomba District (Malawi)', 'Mzimba District (Malawi)', 'Mchinji District (Malawi)', 'Thyolo District (Malawi)', 'Nsanje District (Malawi)', 'Malawi', 'Mangochi District (Malawi)', 'Ntcheu District (Malawi)', 'Dowa (Malawi : District)', 'Kasungu District (Malawi)', 'Africa', 'Nkhata Bay District (Malawi)']",,"['Chewa (African people)', 'Sena (African people)', 'Tumbuka (African people)', 'Malawians', 'Lomwe (African people)', 'Nyanja (African people)', 'Ngoni (African people)']",,,"[{'label': 'Culture', 'content': 'Malawians'}, {'label': 'Culture', 'content': 'Sena (African people)'}, {'label': 'Culture', 'content': 'Lomwe (African people)'}, {'label': 'Culture', 'content': 'Nyanja (African people)'}, {'label': 'Culture', 'content': 'Chewa (African people)'}, {'label': 'Culture', 'content': 'Ngoni (African people)'}, {'label': 'Culture', 'content': 'Tumbuka (African people)'}]",
ld1-1646149545906-1646149806991-2,"The heritage of Islam women, religion, and politics in West Africa Barbara Callaway, Lucy Creevey",https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!1115969~!0#focus,"The heritage of Islam women, religion, and politics in West Africa Barbara Callaway, Lucy Creevey",Smithsonian Libraries,['1990s'],['Législation'],"['Callaway, Barbara', 'Creevey, Lucy E', 'Börngen, ..., .']","['Women', 'Conditions sociales', 'Women (Islamic law)', 'Frau', 'Politieke verandering', 'Politik', 'Religion', 'Droit islamique', 'Muslim women', 'Social aspects', 'Vrouwen', 'Musulmanes', 'West Africa', 'Femmes', 'Statut juridique (droit islamique)', 'Aspect social', 'Social conditions']",['English language'],"['Islam', 'Senegal', 'Sénégal', 'Afrique occidentale', 'West Africa', 'Westafrika', 'Nigeria', 'Africa, West']","[{'label': 'Date', 'content': '1994'}]",['Muslims'],,,,
ld1-1646149545906-1646150154176-2,The cretaceous fossils of South-Central Africa an illustrated guide M.R. Cooper,https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!1145414~!0#focus,The cretaceous fossils of South-Central Africa an illustrated guide M.R. Cooper,Smithsonian Libraries,['2010s'],"['E-books', 'Electronic information resources']","['Cooper, Michael R']","['Nature', 'Animals', 'Dinosaurs & Prehistoric Creatures', 'Science', 'Cretaceous Geologic Period', 'Paleontology', 'Fossils']",['English language'],"['Africa, Central', 'Southern Africa', 'Africa, Southern', 'Central Africa']","[{'label': 'Date', 'content': '2018'}, {'label': 'Date', 'content': 'Cretaceous'}]",,,,,
ld1-1646149545906-1646149696548-0,Sounds of Africa : from the ABC News television production Africa. [sound recording],,Sounds of Africa : from the ABC News television production Africa. [sound recording],Ralph Rinzler Folklife Archives and Collections,['1960s'],"['Archival materials', 'Music', 'Sound recordings']",,['World music anthologies'],,,"[{'label': 'Date', 'content': '1967'}]",,,,,
ld1-1646149545906-1646149859709-1,West Africa : Guinea Coast and Western Sudan / illustrations and photographs by George Meister,https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!689494~!0#focus,West Africa : Guinea Coast and Western Sudan / illustrations and photographs by George Meister,Smithsonian Libraries,['1990s'],['Articles'],"['Areogun', 'Meister, George', 'Smithsonian Libraries', 'Roy, Christopher D']","['Cameroon Grassfields sculpture', 'Lobi anthropomorphic sculpture', 'Sculpture, Grebo', 'Terracottas', 'Yoruba verandah posts', 'Keaka anthropomorphic sculpture']",['English language'],"['Inland Niger Delta', 'Mali']","[{'label': 'Date', 'content': '1999'}]",,,,,
ld1-1646149545906-1646149647305-0,"The Prime Minister's lodge, Buea / by Margaret Field",https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!265575~!0#focus,"The Prime Minister's lodge, Buea / by Margaret Field",Smithsonian Libraries,['1960s'],['Books'],"['Field, Margaret', 'West Cameroon (Cameroon)', 'West Cameroon Antiquities Commission']","['Historic buildings', 'Description and travel', 'Historic sites', 'Dwellings', 'Prime ministers']",['English language'],"['Buea', 'Cameroon', 'Buea (Cameroon)']","[{'label': 'Date', 'content': '1969'}]",,,,,
ld1-1646149545906-1646149972185-1,Carrying the sun on our backs unfolding German colonialism in Namibia from Caprivi to Kasikili Effa Okupa,https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!1112529~!0#focus,Carrying the sun on our backs unfolding German colonialism in Namibia from Caprivi to Kasikili Effa Okupa,Smithsonian Libraries,"['1910s', '2000s', '1900s', '1880s', '1890s']",['Books'],"['Okupa, Effa']","['Kolonialismus', 'Art', 'Boundary conflicts', 'Herero revolt', 'Colonies', 'Namibia', 'International relations', 'United Kingdom', 'Relations', 'German colonies', 'History', 'Duitse koloniën']",['English language'],"['Caprivi-Zipfel', 'Deutschland', 'Caprivi (Namibia)', 'Namibia', 'Botswana', 'Africa', 'Caprivi', 'Germany', 'Caprivi-strook']","[{'label': 'Date', 'content': '2006'}, {'label': 'Date', 'content': '1884-1915'}]",['Germans'],,,,
ld1-1646149545906-1646150258075-0,Count Teleki and Lt. Hohnel report discovery of lake named Basson-Aros to the NW of Lake Samburu. The Times. 29 October 1888,https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!1044699~!0#focus,Count Teleki and Lt. Hohnel report discovery of lake named Basson-Aros to the NW of Lake Samburu. The Times. 29 October 1888,Smithsonian Libraries,['1880s'],"['Clippings (information artifacts)', 'Manuscripts']","['Höhnel, Ludwig', 'Teleki, Sámuel', 'Russell E. Train Africana Collection (Smithsonian Libraries)']","['Discovery and exploration', 'Discoveries in geography', 'Lakes']",['English language'],"['Africa', 'Kenya', 'Turkana, Lake (Kenya and Ethiopia)', 'Ethiopia', 'Lake Turkana']","[{'label': 'Date', 'content': '1888'}]",,,,,
ld1-1646149545906-1646149631919-0,Catalogue of the birds eggs in the collection of the National Museums of Rhodesia by H.W. James,https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!41701~!0#focus,Catalogue of the birds eggs in the collection of the National Museums of Rhodesia by H.W. James,Smithsonian Libraries,['1970s'],"['Collections', 'Catalogs']","['Queen Victoria Museum (Salisbury, Zimbabwe)', 'National Museums of Rhodesia', 'James, Hubert W']","['Animals', 'Birds', 'Eggs']",['English language'],"['Harare', 'Zimbabwe', 'Zambia']","[{'label': 'Date', 'content': '1970'}]",,,,,
ld1-1646149545906-1646149870106-1,The Mfecane aftermath : reconstructive debates in Southern African history / edited by Carolyn Hamilton,https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!487099~!0#focus,The Mfecane aftermath : reconstructive debates in Southern African history / edited by Carolyn Hamilton,Smithsonian Libraries,"['1810s', '1830s', '1990s', '1840s', '1870s']","['Conferences', 'Books']","['Hamilton, Carolyn', 'Colloquium on \'The ""Mfecane"" Aftermath\'']",['History'],['English language'],"['KwaZulu-Natal (South Africa)', 'South Africa', 'Zululand (South Africa)', 'Africa, Southern']","[{'label': 'Date', 'content': '1995'}, {'label': 'Date', 'content': 'C1995'}, {'label': 'Date', 'content': 'Mfecane period, 1816-ca. 1840'}, {'label': 'Date', 'content': 'Great Trek, 1836-1840'}, {'label': 'Date', 'content': 'To 1879'}]",,,,,
ld1-1646149545906-1646150876639-2,"Le souffle du mort : la tragédie de la mort chez les Batãmmariba du Togo, Bénin / par Dominique Sewane",https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!774322~!0#focus,"Le souffle du mort : la tragédie de la mort chez les Batãmmariba du Togo, Bénin / par Dominique Sewane",Smithsonian Libraries,['2000s'],['Books'],"['Sewane, Dominique']","['Mort', 'Coutume funéraire', 'Moeurs', 'Tod', 'Funeral rites and ceremonies', 'Trauer', 'Enthnology', 'Somba', 'Rites et cérémonies', 'Rite initiatique', 'Funérailles', 'Death', 'Bestattungsritus', 'Society', ""Somba (Peuple d'Afrique)""]",['French language'],"['Togo', 'Somba', 'Africa', 'Bénin']","[{'label': 'Date', 'content': '2003'}, {'label': 'Date', 'content': '©2003'}]",['Somba (African people)'],,,,
ld1-1646149545906-1646149606740-1,Funeral ceremonies for the late ex-oba of Benin W. B. Rumann,https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!1023346~!0#focus,Funeral ceremonies for the late ex-oba of Benin W. B. Rumann,Smithsonian Libraries,['1910s'],['Books'],"['Smithsonian Libraries', 'Eweka', 'Rumann, W. B', 'Ovonramwen']","['Funeral rites and ceremonies', 'Death and burial', 'Kings and rulers']",['English language'],"['Benin (Kingdom)', 'Africa', 'Nigeria']","[{'label': 'Date', 'content': '1914'}]",,,,,
ld1-1646149545906-1646150236074-0,"Travels in Africa, Egypt, and Syria from the year 1792 to 1798 W.G. Browne",https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!276812~!0#focus,"Travels in Africa, Egypt, and Syria from the year 1792 to 1798 W.G. Browne",Smithsonian Libraries,"['1700s', '1710s', '1720s', '1770s', '1780s', '1790s', '1730s', '1740s', '1750s', '1760s']","['Tree calf bindings (Binding)', 'Books', 'Travel literature', 'Electronic information resources']","['Browne, William George']",['Description and travel'],['English language'],"['Middle East', 'Africa', 'Egypt', 'Sudan', 'Syria']","[{'label': 'Date', 'content': '1799'}, {'label': 'Date', 'content': '18th century'}]",,,['Scanned books'],,
ld1-1643406210907-1643406220020-0,Kyanite,http://n2t.net/ark:/65665/3f2054e49-b006-45eb-9885-b8cb1e51fc40,Kyanite,NMNH - Mineral Sciences Dept.,,,,['Mineralogy'],,"['Africa', 'Congo (Kinshasa)', 'Haut-Zaire']",,,,,,
ld1-1643406178580-1643406179107-1,Northwest Africa 6932,http://n2t.net/ark:/65665/3ffef8131-33b4-47c0-8652-df4b00cb8104,Northwest Africa 6932,NMNH - Mineral Sciences Dept.,,,,['Meteorites'],,"['Morocco', 'Africa']",,,,,,
ld1-1643406210907-1643406221293-1,Lepidolite,http://n2t.net/ark:/65665/3921251a4-f506-4b66-b99f-c832442c5e8c,Lepidolite,NMNH - Mineral Sciences Dept.,,,,['Mineralogy'],,"['Africa', 'South Africa', 'Southern Rhodesia']",,,,,,
ld1-1643406178580-1643406179116-1,Northwest Africa 5549,http://n2t.net/ark:/65665/374c5f870-d8f3-4650-b31a-90be352bb2bb,Northwest Africa 5549,NMNH - Mineral Sciences Dept.,,,,['Meteorites'],,"['Morocco', 'Africa']",,,,,,
ld1-1643406178580-1643406179240-1,Northwest Africa 1463,http://n2t.net/ark:/65665/3a0b68d43-6e64-46cb-80c1-000d2027075e,Northwest Africa 1463,NMNH - Mineral Sciences Dept.,,,,['Meteorites'],,"['Morocco', 'Africa']",,,,,,
ld1-1643406268859-1643406305995-1,Northwest Africa 6693,http://n2t.net/ark:/65665/39d2c5ed8-630e-42ce-a92a-4fec53fdf9a2,Northwest Africa 6693,NMNH - Mineral Sciences Dept.,,,,['Meteorites'],,"['Morocco', 'Africa']",,,,,,
ld1-1643406268859-1643406305999-0,Northwest Africa 6693,http://n2t.net/ark:/65665/32def8f0f-93a1-43f0-b3c0-b4e81fcf2d85,Northwest Africa 6693,NMNH - Mineral Sciences Dept.,,,,['Meteorites'],,"['Morocco', 'Africa']",,,,,,
ld1-1643406268859-1643406305996-1,Northwest Africa 6693,http://n2t.net/ark:/65665/3bdab9660-5da6-4826-9438-cfb7d71d4686,Northwest Africa 6693,NMNH - Mineral Sciences Dept.,,,,['Meteorites'],,"['Morocco', 'Africa']",,,,,,
ld1-1643406268859-1643406305999-1,Northwest Africa 6693,http://n2t.net/ark:/65665/31a77ac1c-89e4-4412-9100-466e13bfba02,Northwest Africa 6693,NMNH - Mineral Sciences Dept.,,,,['Meteorites'],,"['Morocco', 'Africa']",,,,,,
ld1-1646149545906-1646149669102-0,Bringing up children in Ghana an impressionistic survey,https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!1112220~!0#focus,Bringing up children in Ghana an impressionistic survey,Smithsonian Libraries,['1960s'],['Books'],"['Kaye, Barrington']","['Éducation des enfants', 'Children']",['English language'],['Ghana'],"[{'label': 'Date', 'content': '1962'}]",,,,,
ld1-1643406903964-1643406932767-0,Body Sherd,http://n2t.net/ark:/65665/33ba5abb8-1248-4033-bbbd-23868d87a285,Body Sherd,NMNH - Anthropology Dept.,['1960s'],['Sherds'],"['Harry J. Herbert', 'H. J. Herbert']","['Archaeology', 'Anthropology']",,"['Northeast Nigeria', 'Africa', 'Nigeria']","[{'label': 'Accession Date', 'content': '1966'}]",,,,,
ld1-1643406178580-1643406180716-1,Northwest Africa 5793,http://n2t.net/ark:/65665/3e882a537-1709-4eb9-b918-88840e55356c,Northwest Africa 5793,NMNH - Mineral Sciences Dept.,,,,['Meteorites'],,"['Morocco', 'Africa']",,,,,,
ld1-1643406178580-1643406180713-1,Northwest Africa 5793,http://n2t.net/ark:/65665/3e2fc61f8-3563-49c2-a269-f256fae80262,Northwest Africa 5793,NMNH - Mineral Sciences Dept.,,,,['Meteorites'],,"['Morocco', 'Africa']",,,,,,
ld1-1646149545906-1646150032693-0,Pula [electronic resource],https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!1052551~!0#focus,Pula [electronic resource],Smithsonian Libraries,['1970s'],"['Periodicals', 'Electronic journals', 'Electronic information resources']",['University of Botswana'],,['English language'],"['Africa', 'Africa, Southern']","[{'label': 'Date', 'content': '1978'}]",,,,,
